,ID,X,Y,H,H_err,J,J_err,K,K_err,chi,sharp,ra,dec
14107,157716,1969.517,1121.224,22.000999999999998,0.0913,22.565,0.0526,21.8555,0.1510,0.6113,-1.1963,152.75857044623416,-4.693197249040302
14110,157730,2025.796,1121.734,22.578,0.1397,23.381,0.0968,,,0.5465,-0.6505,152.75606074337506,-4.693174628003325
14112,157732,2709.229,1122.052,21.270999999999997,0.0535,21.937,0.0344,21.0905,0.0869,0.6323,-0.3687,152.72558377216612,-4.693160333143865
14116,157728,1857.311,1122.346,21.325,0.0536,22.003,0.0346,21.171499999999998,0.0900,0.6000,0.0257,152.76357415263033,-4.693147264728593
14117,157729,2017.761,1122.688,22.157999999999998,0.0963,22.958000000000002,0.0740,21.8025,0.1884,0.5420,-0.6843,152.75641905498108,-4.693132222076043
14118,50114,1811.419,1122.846,21.65,0.0841,21.915,0.0349,21.7025,0.1310,0.5800,-1.3763,152.76562065688194,-4.69312498412484
14123,157754,2515.254,1123.481,22.34,0.1178,22.819,0.0764,,,0.5910,-1.2775,152.73423388248722,-4.6930970022912435
14128,157745,2482.714,1124.196,22.368,0.1157,23.093,0.0889,21.886499999999998,0.2395,0.5970,-1.2263,152.73568496960013,-4.693065244339142
14129,157742,2155.358,1124.222,21.404999999999998,0.0565,22.272000000000002,0.0474,21.3045,0.1197,0.6640,-0.7957,152.75028306213312,-4.693064121244922
14131,50124,2061.665,1124.431,22.253999999999998,0.1042,23.207,0.0981,,,0.5310,-0.3485,152.7544612015957,-4.693054785829391
14133,50119,2643.447,1124.583,22.624,0.1263,23.234,0.0920,21.9555,0.2952,0.6650,-0.2573,152.72851725316477,-4.693047917398003
14134,157752,1885.968,1124.938,21.227999999999998,0.0547,21.893,0.0334,21.0815,0.0804,0.6040,-1.6533,152.76229622128142,-4.6930320982743705
14142,5008401,1693.130,1125.560,22.255,0.1256,23.102,0.0888,21.9075,0.2229,0.5540,-2.7650,152.77089562405823,-4.693004183999986
14143,157770,2634.016,1125.580,21.698999999999998,0.0664,22.277,0.0440,21.668499999999998,0.1361,0.5977,-0.0273,152.72893781951632,-4.693003615793344
14144,5008402,1803.040,1125.627,21.997,0.1128,22.61,0.0610,21.8465,0.1931,0.5580,-1.6287,152.76599430569874,-4.693001372928905
14148,157764,1383.134,1126.110,21.619999999999997,0.0631,21.805,0.0309,21.3335,0.1015,0.6027,-1.0540,152.78471955865052,-4.692979085200292
14149,157769,2460.023,1126.134,21.907999999999998,0.0880,22.47,0.0530,21.8135,0.1786,0.6780,-0.3767,152.7366968515466,-4.692979123110345
14151,157765,1488.779,1126.258,21.642999999999997,0.0661,22.365000000000002,0.0453,21.4655,0.1208,0.6187,-1.4227,152.78000843453583,-4.692972760987345
14152,50148,1773.151,1126.567,19.2,0.0133,19.781,0.0077,18.9585,0.0169,0.4910,0.0127,152.76732717219542,-4.692959553239696
14153,5008405,1746.468,1126.578,22.487,0.1636,23.409,0.1170,21.9075,0.2782,0.6980,-1.6147,152.76851707180705,-4.692959024766065
14154,157778,1328.811,1126.584,20.755,0.0376,21.41,0.0239,20.5215,0.0547,0.6030,-0.8240,152.78714203222793,-4.692957875879401
14157,157785,3016.266,1126.788,22.756999999999998,0.1511,23.165,0.0964,,,0.5205,-0.4355,152.71189179446077,-4.692949341532887
14163,157781,1881.292,1127.536,21.34,0.0528,21.98,0.0361,21.264499999999998,0.0982,0.6083,-0.4293,152.7625047395597,-4.692916626409719
14164,157794,2547.913,1127.741,21.511,0.0644,21.899,0.0337,21.5485,0.1688,0.6057,-0.6703,152.7327774922654,-4.692907646232799
14165,157793,2302.260,1127.762,20.924999999999997,0.0562,21.671,0.0264,21.1435,0.1243,0.7597,-0.8860,152.74373212390492,-4.692906810987257
14167,157791,1848.273,1127.979,21.389999999999997,0.0561,21.919,0.0321,21.0635,0.0824,0.5967,-0.0097,152.76397718573585,-4.692896898363159
14168,157789,1516.352,1128.220,20.473,0.0328,21.115000000000002,0.0200,20.3165,0.0453,0.6323,-0.0667,152.77877884231333,-4.6928856220542725
14172,157807,3426.670,1128.641,19.508,0.0182,20.291,0.0135,19.2415,0.0215,0.6213,-0.2907,152.693590283434,-4.692865897208246
14174,5008408,2393.256,1128.849,22.180999999999997,0.1400,23.204,0.0913,21.4625,0.2088,0.6427,-1.0583,152.73967425532808,-4.692858483496321
14180,5008411,2237.528,1129.557,21.892,0.0935,22.486,0.0559,21.7265,0.2585,0.6230,-0.3017,152.74661877771013,-4.692827030690595
14182,157815,1322.233,1129.758,21.866999999999997,0.0740,22.490000000000002,0.0501,21.7475,0.2283,0.6553,-1.1767,152.78743536236115,-4.692816791524031
14183,157816,1480.622,1129.793,20.787,0.0367,21.486,0.0220,20.7775,0.0650,0.5860,-0.8737,152.78037217911125,-4.692815631583298
14184,157819,2421.923,1129.926,20.636999999999997,0.0336,21.296,0.0219,20.3985,0.0635,0.6570,0.0030,152.73839588175798,-4.69281060684221
14187,50170,1177.785,1130.145,22.480999999999998,0.1344,22.883,0.0754,,,0.5845,0.0455,152.79387685964386,-4.69279916885285
14189,157820,2622.791,1130.253,22.252,0.0990,23.084,0.0794,22.0025,0.1920,0.6097,-1.0653,152.72943839081847,-4.69279593802299
14190,157818,2176.428,1130.286,21.116,0.0528,21.901,0.0354,21.1845,0.1137,0.7117,-1.3060,152.74934346607154,-4.692794617398716
14191,157829,1667.149,1130.363,21.959,0.0804,22.32,0.0476,22.1915,0.2877,0.5747,-0.4920,152.7720542104431,-4.692790673130424
14193,157832,2675.208,1130.712,21.695,0.0716,22.081,0.0404,21.3315,0.1049,0.6310,-1.0967,152.72710091204095,-4.692775483895596
14194,157828,1623.580,1130.728,20.298,0.0289,20.911,0.0161,20.0135,0.0354,0.6017,-0.6937,152.77399712174477,-4.692774372178434
14195,157817,2029.709,1130.734,21.685,0.0688,22.312,0.0451,21.5165,0.1241,0.6143,-0.0420,152.75588624085478,-4.692774631177575
14196,157833,2719.807,1130.899,20.115,0.0240,20.73,0.0146,19.8505,0.0311,0.5733,-0.4147,152.72511206832428,-4.692767120600186
14198,157826,1169.628,1131.101,21.118,0.0491,21.687,0.0303,20.6885,0.0577,0.6280,-0.6053,152.79424060898305,-4.692756654383789
14199,157831,2401.715,1131.286,22.020999999999997,0.0910,22.556,0.0522,21.6085,0.2344,0.6403,-0.6830,152.73929703613948,-4.692750169757242
14202,157844,3103.358,1131.612,20.317,0.0308,21.005,0.0193,20.1305,0.0376,0.6300,-0.5250,152.7080080325066,-4.692734750527605
14203,5008414,1921.873,1131.795,23.105999999999998,0.2851,23.237000000000002,0.1098,21.761499999999998,0.1918,0.5767,-0.7480,152.76069506923795,-4.692727381603182
14206,5008415,2643.855,1132.122,22.732,0.1950,23.407,0.1138,22.0335,0.2341,0.5320,-2.7187,152.72849906645945,-4.6927128506033355
14209,5008416,2832.973,1132.582,22.31,0.1231,23.221,0.0980,22.0275,0.2750,0.5740,-2.8467,152.72006555639112,-4.692692162973519
14210,157851,2044.211,1132.642,21.950999999999997,0.0825,22.543,0.0523,21.9195,0.1621,0.5877,-1.1687,152.75523953859494,-4.692689841386846
14212,157847,1658.255,1132.703,21.785,0.0744,22.424,0.0458,21.7375,0.1440,0.6060,-1.9013,152.77245082455426,-4.692686657589087
14213,157848,1774.449,1132.732,20.107,0.0250,20.562,0.0123,20.104499999999998,0.0448,0.5840,-0.0450,152.7672692804618,-4.692685555359186
14214,50186,1694.967,1132.757,22.671999999999997,0.1634,23.016000000000002,0.0755,,,0.5355,-1.1010,152.7708136931162,-4.692684320695495
14215,157853,2852.234,1132.770,20.56,0.0305,20.637,0.0146,20.2075,0.0412,0.6060,-0.0820,152.7192066334988,-4.692683776977041
14217,157849,1860.077,1133.005,22.200999999999997,0.0981,23.014,0.0762,22.2335,0.2958,0.5447,-0.2607,152.76345079311182,-4.692673535138649
14218,157850,2010.596,1133.133,18.769,0.0124,19.441,0.0074,18.5355,0.0128,0.5657,-0.2860,152.7567385625316,-4.692667994772839
14222,5008417,1869.767,1133.610,22.203,0.1433,23.004,0.0839,21.8635,0.1457,0.6023,-0.3733,152.76301867745033,-4.692646657765108
14223,157864,2066.471,1133.639,18.727999999999998,0.0113,19.491,0.0076,18.2375,0.0139,0.5893,-0.3633,152.7542468775219,-4.692645544716786
14226,157868,2784.606,1133.818,20.846999999999998,0.0425,21.529,0.0229,20.6915,0.0671,0.6347,0.0687,152.7222224315497,-4.69263730152098
14227,157867,2537.051,1134.079,21.322,0.0504,22.116,0.0404,21.2215,0.0989,0.6133,-0.9337,152.73326187597854,-4.692625965524783
14232,157877,1443.064,1134.450,22.281,0.1076,22.809,0.0680,22.0925,0.2526,0.5707,-0.8113,152.78204702589886,-4.692608566629977
14234,157866,2349.308,1134.523,22.413999999999998,0.1417,23.04,0.0893,21.6745,0.2579,0.6777,-0.6430,152.74163407010053,-4.692606316779898
14235,157865,2255.510,1134.555,20.212,0.0353,20.896,0.0181,20.0395,0.0511,0.7807,-0.0963,152.745816889418,-4.692604899445336
14236,157880,1832.236,1134.754,21.055,0.0401,21.192,0.0198,21.014499999999998,0.0806,0.5883,-0.6743,152.76469232984218,-4.692595767375754
14237,50215,2493.673,1134.955,18.044999999999998,0.0083,19.828,0.0092,16.8535,0.0084,0.6417,-0.3903,152.7351962709991,-4.692587060624867
14238,157881,2060.036,1134.995,20.79,0.0427,21.32,0.0235,20.633499999999998,0.0676,0.6200,-0.2543,152.7545338384704,-4.692585274079881
14239,157879,1750.579,1135.188,21.645,0.0648,22.351,0.0457,21.4665,0.1082,0.5847,-0.5233,152.76833373329606,-4.6925763646742675
14241,157882,2440.942,1135.326,20.461,0.0369,21.058,0.0188,20.168499999999998,0.0525,0.7087,-0.5697,152.73754775237953,-4.692570599103419
14243,157888,1690.284,1135.801,21.621,0.0654,22.2,0.0386,21.3725,0.1003,0.5913,-0.5737,152.77102252128793,-4.692549024093258
14244,50223,2032.446,1135.857,21.802999999999997,0.0777,22.376,0.0515,21.8065,0.1539,0.6253,0.0443,152.7557641836868,-4.692546944436861
14247,157893,2415.100,1135.976,20.395999999999997,0.0316,20.986,0.0180,20.1725,0.0547,0.6967,-0.5120,152.7387001483001,-4.6925417207703575
14249,157891,2246.936,1136.149,21.912,0.0959,22.885,0.0721,,,0.6070,-1.3335,152.74619923741275,-4.692534054262891
14252,157890,1902.129,1136.500,22.351,0.1115,23.033,0.0840,22.0065,0.1927,0.6290,-1.5190,152.76157552637662,-4.692518249885055
14256,157899,1911.702,1136.763,21.237,0.0519,22.085,0.0383,21.0895,0.0859,0.6240,0.0693,152.7611486287164,-4.692506571221476
14257,50220,1698.351,1136.806,20.892,0.0422,21.331,0.0209,20.4465,0.0493,0.5760,-0.4933,152.77066278068907,-4.692504370929016
14260,157901,2729.209,1137.226,21.727999999999998,0.0694,21.873,0.0317,21.8765,0.1512,0.5940,0.0870,152.72469280427146,-4.692485909123906
14261,157898,1825.727,1137.304,21.977999999999998,0.0934,22.571,0.0556,22.1725,0.2864,0.6383,-2.2837,152.76498258826277,-4.692482425759716
14262,157900,2615.528,1137.418,21.194,0.0495,21.845,0.0312,20.9605,0.0766,0.6130,-0.9220,152.72976228310358,-4.692477500736369
14266,157910,2874.216,1137.789,21.727999999999998,0.0807,22.435000000000002,0.0515,21.4785,0.1904,0.6997,-2.1217,152.7182263786373,-4.692460674481495
14269,157909,2712.660,1138.041,22.273,0.1045,23.023,0.0807,21.9585,0.2206,0.5603,0.0097,152.7254307896145,-4.6924497073951
14270,157925,2976.873,1138.064,22.805,0.1632,23.222,0.1049,,,0.5370,-2.5280,152.7136485045097,-4.692448265900137
14272,157920,2045.601,1138.364,22.209999999999997,0.1058,23.058,0.0812,21.9595,0.2290,0.5767,-1.0777,152.75517754922762,-4.692435531426168
14274,157919,2025.352,1138.607,20.453,0.0298,21.14,0.0174,20.1535,0.0388,0.5563,-0.4327,152.75608053082908,-4.692424717194403
14276,50243,1701.851,1138.728,21.671999999999997,0.0776,22.382,0.0513,21.546499999999998,0.1191,0.6100,-0.3800,152.77050669892577,-4.692418954567592
14280,5008420,2304.380,1139.158,22.163999999999998,0.1253,23.241,0.1088,,,0.5550,-2.1550,152.74363758543333,-4.692400322393346
14284,157921,2098.683,1139.321,19.929,0.0248,20.277,0.0122,19.7455,0.0340,0.6700,-0.1417,152.75281041557628,-4.692393029951286
14286,157923,2559.970,1139.636,22.683999999999997,0.1523,23.234,0.0958,,,0.5535,-0.4170,152.73223983253723,-4.692378970795845
14287,157932,1609.516,1140.019,19.177999999999997,0.0145,19.949,0.0085,18.9135,0.0166,0.5477,-0.3660,152.77462427283982,-4.692361412670174
14290,157949,2722.786,1140.348,21.191,0.0500,21.891000000000002,0.0334,20.9465,0.0704,0.6003,-0.7363,152.72497923470286,-4.69234716172179
14293,157950,2841.329,1140.545,22.378999999999998,0.1152,22.721,0.0640,,,0.5500,-0.6355,152.7196929421881,-4.6923382391006765
14295,50250,1561.586,1140.569,22.154,0.0911,22.826,0.0751,22.0735,0.1949,0.6103,-0.1800,152.7767616563322,-4.692336873517504
14296,157945,2061.334,1140.632,21.092,0.0498,21.812,0.0305,20.9745,0.0804,0.5970,-0.9090,152.7544759520572,-4.692334741772308
14302,157961,2798.118,1140.963,21.607999999999997,0.0696,22.145,0.0405,21.2925,0.0943,0.6213,-0.3553,152.72161988905665,-4.692319726846019
14303,157942,1370.126,1141.021,22.38,0.0993,22.924,0.0767,22.0575,0.2665,0.5553,-2.5910,152.78529959794713,-4.692316341389718
14309,157960,2665.531,1141.579,21.08,0.0436,21.721,0.0297,20.9265,0.0785,0.6133,-0.4540,152.72753245899062,-4.692292517110264
14310,157959,2574.589,1141.635,20.272,0.0274,20.91,0.0171,20.0345,0.0383,0.5887,-0.1743,152.73158791607844,-4.6922901147059255
14313,5008425,2155.415,1141.988,23.098,0.2656,23.797,0.1804,,,0.5435,-0.7870,152.75028051386332,-4.6922745219105
14314,157962,2987.187,1142.075,21.256,0.0480,21.937,0.0322,21.0095,0.0813,0.6017,-0.2463,152.7131885711083,-4.692269979029776
14315,50267,2398.887,1142.140,21.837,0.0844,22.428,0.0491,21.6345,0.2484,0.7033,-0.1493,152.7394231512361,-4.692267771079054
14316,157957,2329.002,1142.239,18.878,0.0193,19.646,0.0096,18.5675,0.0181,0.7920,-0.3837,152.74253959495687,-4.692263386892025
14319,50270,2730.714,1142.311,22.564,0.1348,23.472,0.1240,,,0.5500,-0.7805,152.7246256968396,-4.692259907419551
14321,5008429,1422.579,1142.448,22.526999999999997,0.1590,23.206,0.0903,,,0.5175,-0.0040,152.78296051234608,-4.692253050985215
14323,157969,1413.074,1142.551,21.563,0.0601,22.254,0.0385,21.4455,0.1021,0.5597,-0.4540,152.78338437677948,-4.692248449915156
14325,157955,1513.762,1142.692,22.394,0.1189,22.683,0.0585,22.1135,0.2573,0.5753,-0.8000,152.77889430923383,-4.6922424170534365
14328,157985,2836.954,1142.943,22.352,0.1105,23.11,0.0935,22.008499999999998,0.2648,0.6197,-0.7023,152.71988804414616,-4.6922316682907805
14329,157970,1856.633,1143.095,18.982,0.0118,19.105,0.0064,18.883499999999998,0.0179,0.5400,-0.3200,152.76360436241674,-4.692225086931375
14330,50278,2108.131,1143.138,22.351,0.1378,22.833000000000002,0.0745,22.1855,0.2859,0.5990,-1.1667,152.75238909058996,-4.692223390472529
14332,157982,2545.198,1143.403,19.837999999999997,0.0208,20.004,0.0095,19.758499999999998,0.0316,0.5930,-0.7887,152.73289857625906,-4.692211559938278
14334,157987,3508.020,1143.487,19.988,0.0266,20.684,0.0160,19.7215,0.0322,0.6770,-0.4250,152.68996262183703,-4.69220580337954
14336,157978,1447.981,1143.630,21.866,0.0701,22.566,0.0535,21.5785,0.1175,0.5680,-0.9933,152.78182773619585,-4.692200578711326
14337,157977,1279.399,1143.680,21.628,0.0685,22.292,0.0430,21.540499999999998,0.1199,0.6070,-1.5580,152.78934545796625,-4.692197917472427
14338,157979,1870.917,1143.686,22.74,0.1469,23.03,0.0849,,,0.5295,-1.1810,152.76296738277037,-4.692198837272276
14339,157981,2524.707,1143.826,20.436,0.0308,20.596,0.0143,20.1135,0.0423,0.6180,-0.1043,152.73381234975488,-4.692192774504625
14340,5008431,1379.764,1144.062,23.096,0.2518,23.428,0.1282,,,0.4980,-1.3870,152.78486979453675,-4.692181210768367
14341,157986,3047.150,1144.180,21.169999999999998,0.0519,21.903000000000002,0.0334,21.1465,0.0862,0.6230,-0.5707,152.71051459329544,-4.692176299162073
14342,157995,2465.706,1144.294,21.139999999999997,0.0545,21.794,0.0314,21.0395,0.0928,0.6833,-1.0863,152.73644343350895,-4.692172009783184
14343,157980,2114.140,1144.341,19.915,0.0270,20.629,0.0151,19.6425,0.0281,0.6567,-0.6000,152.752121125377,-4.692169926788271
14344,157996,2787.566,1144.402,22.413,0.1201,22.987000000000002,0.0752,,,0.5305,-0.5660,152.72209044856584,-4.692166897729158
14348,157991,1547.153,1144.927,21.464,0.0614,22.178,0.0372,21.3915,0.1097,0.6057,0.1100,152.77740527072652,-4.692143155015455
14349,157992,1649.746,1145.147,18.549,0.0109,19.319,0.0073,18.1665,0.0116,0.5863,-0.0617,152.77283025189914,-4.692133576263607
14354,158019,2781.425,1145.650,22.320999999999998,0.0993,23.191,0.0890,22.0305,0.1704,0.5607,-1.5873,152.72236430128237,-4.69211143980785
14356,50304,2585.532,1145.822,22.424999999999997,0.1213,22.943,0.0789,,,0.5220,-0.6520,152.7310999287402,-4.69210401680267
14362,158006,3040.943,1146.082,20.101,0.0261,20.786,0.0152,19.8445,0.0323,0.6003,-0.8447,152.71079139145638,-4.692091779259894
14363,158005,2064.195,1146.240,20.462999999999997,0.0358,21.141000000000002,0.0190,20.2925,0.0448,0.6290,-0.6637,152.75434836547936,-4.692085499321327
14364,158003,1926.010,1146.305,20.185,0.0248,20.913,0.0148,20.0175,0.0321,0.5397,-0.3810,152.76051056963834,-4.692082497472861
14365,5008435,1962.657,1146.576,23.055999999999997,0.2676,23.315,0.1141,,,0.5230,-2.5710,152.75887633779757,-4.692070488260717
14366,158017,2163.268,1146.594,22.226,0.1172,22.833000000000002,0.0729,21.950499999999998,0.2697,0.6397,0.0213,152.74993031651505,-4.692069813733394
14374,158016,2156.846,1147.320,22.11,0.1074,22.755,0.0665,21.8065,0.1834,0.6870,-1.1440,152.75021669810852,-4.692037544840191
14377,158023,1510.202,1147.813,21.857999999999997,0.0779,22.665,0.0577,21.665499999999998,0.2235,0.6857,-1.2730,152.77905305227674,-4.692014809498455
14380,158029,2757.916,1147.988,21.430999999999997,0.0512,22.028000000000002,0.0342,21.2635,0.1043,0.5960,-0.3517,152.72341266167777,-4.692007561093841
14381,158025,2073.499,1148.020,21.756,0.0866,22.498,0.0497,21.5505,0.1364,0.6620,-0.0960,152.75393346303082,-4.692006393938231
14382,50316,2665.334,1148.386,21.317999999999998,0.0561,21.96,0.0351,21.2125,0.0921,0.6237,-0.2187,152.72754125127537,-4.691989984243434
14383,158024,1974.458,1148.407,21.848,0.0738,22.560000000000002,0.0528,21.8155,0.1599,0.6003,-0.9500,152.7583500839363,-4.69198912108304
14392,158041,2569.707,1149.014,20.322,0.0277,21.01,0.0171,20.0455,0.0393,0.5857,-0.9350,152.7318056293463,-4.6919621633998005
14396,158048,2016.923,1149.704,19.127,0.0129,19.765,0.0085,18.9115,0.0171,0.5360,-0.2533,152.75645640443864,-4.691931511327809
14397,158044,1519.043,1149.782,22.227999999999998,0.1004,22.734,0.0600,,,0.5255,-0.0325,152.77865879378322,-4.691927317718914
14410,5008440,2123.122,1150.757,21.987,0.1115,23.017,0.0853,21.854499999999998,0.2783,0.7087,-0.9933,152.7517205802566,-4.6918847756636834
14411,50339,1523.729,1150.860,22.497999999999998,0.1296,23.278000000000002,0.0993,22.2115,0.2873,0.5703,-1.0573,152.77844982470612,-4.69187941676554
14412,158059,2205.243,1151.032,19.852,0.0302,20.175,0.0124,19.8145,0.0414,0.7593,-0.6233,152.74805848770634,-4.691872581292029
14414,158057,1593.540,1151.302,21.593,0.0569,22.318,0.0448,21.6965,0.1399,0.5883,-0.5580,152.77533668277812,-4.691859915620542
14418,158076,2921.646,1151.878,20.546999999999997,0.0394,21.148,0.0217,20.2495,0.0468,0.6860,-1.6880,152.71611131575867,-4.691834414877339
14422,158070,1162.133,1152.051,21.901999999999997,0.0820,22.313,0.0496,21.6225,0.1300,0.6327,-0.2923,152.79457477413337,-4.691825520655856
14423,158072,1342.222,1152.076,21.660999999999998,0.0633,22.275000000000002,0.0480,21.7355,0.1445,0.6153,-0.9073,152.7865439159416,-4.691824935315425
14424,158077,3122.274,1152.215,20.166999999999998,0.0255,20.857,0.0157,19.8795,0.0342,0.5913,-0.0283,152.70716454285372,-4.691819018197005
14425,158073,1839.975,1152.494,21.064,0.0445,21.624000000000002,0.0294,20.9365,0.0751,0.6210,0.0420,152.76434719551892,-4.6918073334160235
14426,158082,1810.805,1152.566,19.136,0.0145,19.888,0.0092,18.8525,0.0175,0.5870,-0.6320,152.76564799806303,-4.691804095567366
14427,158085,2728.956,1152.644,21.16,0.0488,21.847,0.0312,20.8935,0.0692,0.6097,-0.2427,152.72470410579274,-4.691800665584093
14428,158081,1368.038,1152.693,22.18,0.1076,22.574,0.0535,21.8775,0.1592,0.6307,-0.7530,152.78539267991636,-4.691797580971267
14438,50365,2560.412,1153.893,22.578,0.1343,23.129,0.0862,21.6875,0.1695,0.5347,-1.1337,152.73222013310448,-4.69174532652286
14439,158097,1833.578,1153.992,22.253,0.0996,22.725,0.0660,,,0.5360,0.0385,152.76463246049204,-4.691740747599789
14440,158094,1755.925,1154.025,22.028,0.0789,22.695,0.0610,21.7695,0.1484,0.5757,-0.4830,152.76809530638263,-4.69173917344062
14442,158100,2248.719,1154.084,20.191,0.0348,20.86,0.0181,19.9135,0.0462,0.7797,-0.3670,152.74611972470714,-4.691736943968246
14443,50364,2531.559,1154.178,22.203999999999997,0.1004,23.085,0.0920,21.4565,0.1566,0.5360,-1.8093,152.73350679968866,-4.69173268125405
14444,158104,3343.874,1154.211,22.118,0.1131,22.954,0.0815,21.6865,0.1483,0.6977,-0.7363,152.69728255534997,-4.691729712109603
