,ID,X,Y,J,J_err,H,H_err,K,K_err,chi,sharp,ra,dec
39791,95022,2049.226,2117.075,21.458,0.0158,20.436999999999998,0.0475,20.236,0.0194,0.5540,-0.2467,49.59969832686851,-66.51001996789357
39792,22108,3366.773,2117.083,20.997,0.0119,20.134,0.0389,19.671,0.0155,0.6753,0.2467,49.452785921277524,-66.51000100849419
39796,5000215,2754.185,2117.231,,,22.314999999999998,0.2755,21.54,0.0616,0.7300,-0.8350,49.52109220445068,-66.51002020903545
39797,95033,3096.915,2117.234,21.781,0.0207,20.851999999999997,0.0710,20.445999999999998,0.0212,0.6373,-0.2327,49.482876279943454,-66.5100093216667
39806,22035,2887.091,2117.551,21.211999999999996,0.0142,20.436,0.0510,20.23,0.0194,0.5773,0.2947,49.50627261042827,-66.51000292263298
39814,95060,3122.990,2117.831,21.725,0.0201,20.866,0.0621,20.529,0.0237,0.6260,-0.0333,49.47996887338607,-66.50998158875964
39818,22105,2913.431,2117.902,21.267000000000003,0.0153,20.796,0.0688,19.791,0.0142,0.5017,0.2103,49.50333561098837,-66.50998654899475
39825,95056,2841.681,2118.111,20.049999999999997,0.0053,19.375999999999998,0.0272,19.011,0.0071,0.5330,-0.1220,49.511336061005714,-66.50997923828093
39837,95059,2963.543,2118.424,19.758000000000003,0.0044,18.848999999999997,0.0187,18.536,0.0059,0.5617,-0.0963,49.497747951044225,-66.50996172518795
39838,22056,3151.140,2118.428,21.39,0.0158,21.021,0.0653,20.464,0.0239,0.6270,-0.1373,49.476830102287636,-66.50995369985135
39840,22150,2927.553,2118.463,21.406,0.0160,20.838,0.0785,20.186,0.0176,0.6853,0.0737,49.50176099113506,-66.50996117822469
39841,95069,1800.862,2118.488,20.674,0.0091,19.683,0.0294,19.145,0.0106,0.6097,0.3840,49.627391802703656,-66.50994524922523
39845,95091,3092.533,2118.561,21.929000000000002,0.0222,21.015,0.0698,20.75,0.0268,0.5967,-0.1263,49.48336504075845,-66.50995054023434
39848,22058,3223.481,2118.599,21.073,0.0128,20.467,0.0480,20.331,0.0218,0.6713,0.0300,49.46876380684016,-66.50994232785938
39851,22063,1895.500,2118.698,21.188000000000002,0.0154,20.377000000000002,0.0543,19.785,0.0162,0.5710,-0.1823,49.61683925238993,-66.5099410344996
39866,95092,3179.821,2118.984,21.720999999999997,0.0186,21.252000000000002,0.0874,21.012999999999998,0.0336,0.6520,0.0280,49.47363212436799,-66.5099275429467
39869,95071,1963.274,2119.008,21.116999999999997,0.0127,20.426000000000002,0.0567,19.973,0.0160,0.6253,0.2497,49.609282139269496,-66.50993048577813
39878,95078,2278.274,2119.202,19.067999999999998,0.0042,18.237000000000002,0.0193,17.912,0.0050,0.6120,-0.5667,49.57415833613071,-66.5099320891883
39886,95077,2254.986,2119.509,19.799999999999997,0.0056,19.118000000000002,0.0317,18.607,0.0081,0.6310,-0.5657,49.57675502709994,-66.50991795821172
39887,95083,2633.708,2119.532,18.473,0.0029,17.711,0.0185,17.29,0.0034,0.7540,-0.0043,49.53452598223859,-66.50991950922274
39889,95088,2824.395,2119.557,20.871000000000002,0.0125,19.887,0.0444,19.05,0.0125,0.7457,0.1297,49.51326360938907,-66.50991538716897
39897,5005451,5330.725,2119.841,19.36,0.0066,,,17.409,0.0076,0.8795,0.2795,49.23380085812021,-66.50959508641101
39906,22053,2878.116,2120.023,21.101999999999997,0.0122,20.217999999999996,0.0414,20.008,0.0164,0.5470,-0.2557,49.50727353381386,-66.50989330704276
39922,22182,3413.789,2120.308,20.043999999999997,0.0078,19.247999999999998,0.0340,18.983,0.0108,0.6957,0.2667,49.44754400457908,-66.50985446687982
39923,22088,2042.286,2120.341,21.442,0.0172,20.171999999999997,0.0379,19.86,0.0152,0.5527,-0.6607,49.60047185090144,-66.50987454583263
39929,95116,2749.844,2120.566,20.836,0.0123,19.616999999999997,0.0411,19.376,0.0125,0.6583,-0.3983,49.521576391435005,-66.5098720632972
39930,22093,2292.606,2120.609,20.198,0.0084,19.42,0.0235,18.955,0.0090,0.4790,0.1547,49.57256019266986,-66.5098698339101
39933,95126,2001.790,2120.693,21.363999999999997,0.0154,20.762,0.0786,19.933,0.0160,0.6103,0.2957,49.60498727203361,-66.50985726963054
39943,22204,2882.450,2121.153,21.586999999999996,0.0186,20.595999999999997,0.0546,20.483,0.0251,0.5537,0.3763,49.50679035504592,-66.50984296441163
39945,95130,2147.966,2121.220,20.427,0.0074,19.485999999999997,0.0500,19.230999999999998,0.0097,0.7630,-0.1357,49.588688058818164,-66.50983912480102
39950,95101,1894.180,2121.301,20.488,0.0084,19.616,0.0292,19.203,0.0106,0.5773,0.3607,49.61698610843553,-66.5098252792056
39951,95137,3007.312,2121.303,21.576999999999998,0.0184,21.136000000000003,0.0835,20.837,0.0300,0.6753,-0.3150,49.49286779676909,-66.50983218844544
39953,22175,2819.398,2121.372,21.387999999999998,0.0170,20.744999999999997,0.0645,20.349999999999998,0.0231,0.5757,0.1477,49.513820899571,-66.50983483623054
39954,5000216,1907.514,2121.373,,,21.963,0.1512,22.397,0.1130,0.7275,-2.2885,49.615499311089906,-66.50982274468174
39959,95128,2073.179,2121.514,21.482999999999997,0.0169,19.796999999999997,0.0419,19.706,0.0114,0.6003,-0.1220,49.59702705673783,-66.50982356987225
39963,95133,2608.144,2121.667,20.287,0.0087,19.409,0.0364,18.938,0.0119,0.6753,0.1123,49.53737650554698,-66.5098248047347
39972,95134,2685.720,2121.846,20.668,0.0096,19.762,0.0679,19.523,0.0117,0.7660,0.0450,49.528726504311514,-66.50981612960754
39990,95153,3362.140,2122.338,20.610999999999997,0.0093,19.865000000000002,0.0347,19.591,0.0133,0.6713,-0.5397,49.45330339070025,-66.50976775995228
39992,95149,1880.304,2122.375,21.676000000000002,0.0192,21.247999999999998,0.1126,20.431,0.0222,0.6810,-1.4323,49.61853319284334,-66.50977683841737
39998,95184,3444.427,2122.665,20.612000000000002,0.0098,19.832,0.0333,19.57,0.0143,0.7097,-1.0643,49.44412818676006,-66.5097475263254
39999,95146,1635.334,2122.673,20.381999999999998,0.0097,19.490000000000002,0.0229,19.022,0.0102,0.6490,-0.0737,49.645848092516644,-66.50974858869156
40012,22251,2996.217,2123.031,20.832,0.0110,20.125,0.0495,19.726,0.0146,0.7390,-0.7557,49.49410508984625,-66.50975580369538
40017,22276,2811.197,2123.274,20.969,0.0116,20.031999999999996,0.0469,19.911,0.0152,0.5913,-0.1557,49.514735447638124,-66.50975048852062
40020,22280,3331.972,2123.337,20.967999999999996,0.0116,20.232999999999997,0.0435,19.881,0.0149,0.6300,-0.8293,49.45666737973568,-66.50972531530125
40027,95178,2919.624,2123.618,20.506999999999998,0.0077,19.653,0.0288,19.401,0.0104,0.5427,-0.3783,49.502645507785644,-66.50973231476593
40031,95203,3260.167,2123.708,20.573,0.0079,19.853,0.0289,19.652,0.0127,0.5867,-0.1143,49.46467391164422,-66.50971318992875
40032,95181,3315.090,2123.743,21.451999999999998,0.0160,20.487000000000002,0.0405,20.352999999999998,0.0206,0.5660,-0.5070,49.45854983770117,-66.50970833355308
40041,22198,2351.104,2123.869,19.395000000000003,0.0068,18.520000000000003,0.0270,18.283,0.0074,0.7697,0.0933,49.5660373247955,-66.50972591092507
40049,95201,3162.189,2124.150,21.607,0.0189,21.128999999999998,0.0855,20.634,0.0256,0.7000,-1.3200,49.47559881296082,-66.50969883970794
40057,22301,3249.613,2124.306,20.552,0.0080,19.756999999999998,0.0290,19.49,0.0118,0.6067,-0.1837,49.46585080017877,-66.50968721905744
40058,22215,1969.937,2124.390,20.505000000000003,0.0079,20.674,0.0652,20.134999999999998,0.0176,0.6073,-0.0383,49.60853858801858,-66.50969158373154
40065,95200,3123.130,2124.582,21.073,0.0119,20.162999999999997,0.0436,19.791999999999998,0.0139,0.6127,-0.1990,49.47995405956772,-66.50968153796543
40068,5000217,2680.163,2124.666,,,20.847,0.0875,20.586,0.0283,0.7315,-1.5580,49.52934621410996,-66.50969086371337
40075,95190,1885.536,2124.918,21.581000000000003,0.0175,21.517000000000003,0.1303,20.405,0.0246,0.6420,-1.0993,49.61794948129484,-66.50966408485608
40076,22269,2380.391,2124.942,18.810000000000002,0.0051,18.057000000000002,0.0226,17.45,0.0050,0.6920,0.0497,49.56277169858672,-66.50967860363562
40087,22374,2915.294,2125.311,20.531,0.0079,19.631,0.0284,19.443,0.0112,0.5517,0.1560,49.50312844643679,-66.5096572034357
40092,22298,2968.155,2125.485,21.238,0.0130,20.165,0.0445,19.544999999999998,0.0116,0.6203,0.0150,49.497234309218896,-66.50964774366163
40093,95208,1313.674,2125.503,19.265,0.0066,18.241999999999997,0.0122,18.052,0.0073,0.7707,0.0950,49.68171345513759,-66.50959587947023
40096,95222,558.478,2125.654,22.845,0.0434,21.595,0.2291,21.282,0.0528,1.0907,-1.6357,49.76591910546242,-66.50949368346025
40111,95234,2658.747,2125.990,20.406,0.0101,19.33,0.0405,19.291999999999998,0.0112,0.7483,-0.2097,49.53173419726671,-66.50963225618807
40113,95235,2857.286,2126.013,18.545,0.0030,18.006,0.0207,17.739,0.0045,0.7650,-0.5437,49.509596550775385,-66.50962764291057
40114,22281,3470.164,2126.029,21.497999999999998,0.0170,20.677999999999997,0.0499,20.488,0.0261,0.6437,-0.2990,49.441259061069296,-66.5095961223183
40115,22318,2892.719,2126.087,21.543999999999997,0.0182,20.738999999999997,0.0590,20.369,0.0223,0.5660,-0.4753,49.50564567966729,-66.50962338431685
40120,22240,2037.802,2126.287,20.999000000000002,0.0118,20.823999999999998,0.0882,19.711,0.0137,0.6807,-0.8770,49.60097125165551,-66.5096101050432
40139,95051,2383.952,2127.132,18.963,0.0059,18.232999999999997,0.0294,17.663999999999998,0.0076,0.7307,0.1533,49.562374572794944,-66.50958131207607
40144,95250,1976.862,2127.290,21.079,0.0118,20.009999999999998,0.0470,19.762999999999998,0.0130,0.6067,0.0030,49.6077661107059,-66.50956300068852
40148,5005467,2398.367,2127.369,20.497999999999998,0.0103,19.914,0.0639,19.085,0.0122,0.6060,-0.2187,49.56076725724805,-66.50957093750385
40150,95254,2375.310,2127.418,18.031,0.0034,17.198999999999998,0.0162,16.814999999999998,0.0040,0.8613,0.3163,49.56333816906533,-66.50956849788533
40161,95252,2277.119,2127.627,19.866999999999997,0.0054,18.955,0.0209,18.517,0.0059,0.5103,-0.0490,49.57428669944473,-66.50955762171813
40165,95280,2899.636,2127.718,21.408,0.0170,20.417,0.0541,20.145,0.0187,0.6583,0.2653,49.50487453534794,-66.50955069453718
40166,95275,2618.374,2127.729,19.017000000000003,0.0036,18.058999999999997,0.0172,17.775,0.0049,0.6720,0.1727,49.536235929824635,-66.50955531498413
40168,95278,2836.879,2127.820,20.424,0.0090,19.664,0.0374,19.193,0.0101,0.6670,-1.1337,49.51187209761227,-66.50954784511171
40169,95270,2319.182,2127.838,19.036,0.0041,18.195999999999998,0.0154,17.875,0.0047,0.5507,-0.3200,49.56959656335415,-66.50954901753953
40174,95281,2925.948,2127.906,21.525999999999996,0.0167,20.527,0.0491,20.661,0.0258,0.5787,-0.1617,49.50194069939857,-66.50954154002507
40179,95284,3137.715,2128.040,21.411,0.0168,20.482999999999997,0.0609,19.489,0.0115,0.7250,-0.7083,49.478328207649696,-66.50952715453909
40183,22323,3481.975,2128.183,20.619,0.0093,19.887999999999998,0.0304,19.512,0.0130,0.6390,-0.2837,49.43994251418018,-66.50949950278299
40185,22342,2635.761,2128.230,19.784,0.0065,18.771,0.0377,18.588,0.0082,0.6567,0.0890,49.53429724742638,-66.50953291444327
40188,95288,3413.684,2128.281,20.493000000000002,0.0095,19.651000000000003,0.0294,19.347,0.0135,0.6873,0.0427,49.44755711440792,-66.50950011925178
40201,22400,2770.016,2128.547,19.633000000000003,0.0059,17.933,0.0130,18.127,0.0056,0.5947,-0.3257,49.519327516978734,-66.50951698434231
40203,22387,1849.205,2128.583,21.772,0.0200,21.081000000000003,0.0728,20.806,0.0301,0.5640,-0.1770,49.62199999372688,-66.50949928645787
40204,95290,3558.365,2128.589,19.950000000000003,0.0068,19.125999999999998,0.0207,18.771,0.0084,0.6453,-0.4973,49.431424964029034,-66.50947545834879
40207,95285,3175.681,2128.732,20.848,0.0111,20.201999999999998,0.0431,19.954,0.0163,0.6383,0.0457,49.47409500337814,-66.5094945116246
40208,95303,2639.587,2128.742,18.677999999999997,0.0030,17.584,0.0145,17.335,0.0039,0.6250,0.0217,49.5338706506365,-66.50951012621229
40209,95298,2113.427,2128.757,20.756999999999998,0.0101,19.512999999999998,0.0579,19.252,0.0106,0.8950,-0.0340,49.592538659425855,-66.50950305314882
40210,95309,3310.332,2128.791,20.232999999999997,0.0065,19.217,0.0219,18.867,0.0077,0.6013,-0.3230,49.4590811526863,-66.50948427370129
40213,22320,3120.369,2128.918,20.831000000000003,0.0104,19.926000000000002,0.0325,19.591,0.0123,0.5870,0.2290,49.48026242849802,-66.5094889566076
40221,95297,2028.569,2129.063,21.33,0.0150,20.36,0.0652,20.07,0.0164,0.6777,0.2340,49.60200047844182,-66.5094863634685
40227,22288,1856.072,2129.158,20.597,0.0082,19.706000000000003,0.0286,19.459,0.0119,0.5560,0.2537,49.621234231828424,-66.50947409990043
40234,95296,1931.308,2129.448,21.299,0.0148,20.463,0.0498,20.062,0.0167,0.5747,0.0053,49.612845233602734,-66.50946500855153
40238,95293,1774.788,2129.541,21.683,0.0198,20.777,0.0654,20.331,0.0203,0.6237,-0.8750,49.63029749835422,-66.50945247029286
40245,95332,4624.315,2129.732,20.555999999999997,0.0113,19.988,0.0530,19.759999999999998,0.0200,0.9400,-0.6503,49.312570731462834,-66.50929263897837
40246,95318,1812.479,2129.756,20.979999999999997,0.0116,20.089999999999996,0.0394,19.823,0.0140,0.6213,-0.6367,49.62609485122647,-66.50944511634518
40247,5000218,1209.925,2129.783,,,21.415,0.0999,20.466,0.0337,0.9530,0.4095,49.69328057353531,-66.5093952207793
40249,95331,3553.241,2129.831,20.653999999999996,0.0118,19.817,0.0323,19.591,0.0153,0.6640,-0.3640,49.43199655227832,-66.50942067541058
40253,22378,3328.924,2129.932,22.942999999999998,0.0466,22.537,0.2541,22.265,0.0998,0.6377,-2.1580,49.457008289437056,-66.50943239811458
40254,22397,2645.016,2129.933,20.726999999999997,0.0119,19.881,0.0882,19.572,0.0156,0.7923,-0.9293,49.53326533224293,-66.50945714452355
40256,22440,1861.410,2129.958,21.226999999999997,0.0137,20.787,0.0784,20.035,0.0175,0.5290,-0.4970,49.620638927882496,-66.50943882861276
40279,95319,1973.208,2130.567,21.467,0.0172,21.284,0.1332,20.456,0.0219,0.6373,-0.6827,49.608173177424675,-66.50941719548874
40287,22449,2802.990,2130.886,19.235999999999997,0.0051,18.805,0.0313,18.572,0.0090,0.8597,0.3140,49.51565096869519,-66.50941235789216
40297,95349,3296.759,2131.239,20.714,0.0090,19.906,0.0310,19.631,0.0128,0.6007,-0.1937,49.46059494256149,-66.50937630668865
40305,22389,2061.716,2131.340,21.798000000000002,0.0212,20.848,0.0692,20.74,0.0302,0.5457,-0.2660,49.59830430682126,-66.50938643839082
40306,95348,3153.435,2131.359,21.506999999999998,0.0174,20.475,0.0462,19.845,0.0141,0.6097,-0.3520,49.47657580442597,-66.5093788759427
40317,22478,3462.138,2131.575,21.147999999999996,0.0137,20.491,0.0519,20.067,0.0193,0.6730,-1.0843,49.4421550080864,-66.5093502298749
40319,95346,2763.946,2131.587,20.418999999999997,0.0098,19.732999999999997,0.0359,19.343,0.0124,0.5793,0.2490,49.52000447720061,-66.50938198736749
40321,5000219,1133.537,2131.611,,,21.732999999999997,0.1242,21.043,0.0419,0.8730,-1.2675,49.70179742362066,-66.50930574634708
40327,22474,3276.990,2131.725,20.711999999999996,0.0089,19.875,0.0288,19.631999999999998,0.0118,0.5627,-0.3353,49.46279928804295,-66.50935589361146
40329,95344,2605.835,2131.784,20.409,0.0091,19.619999999999997,0.0355,19.211,0.0133,0.5793,0.1027,49.537634120134655,-66.50937517445055
40330,22403,3246.257,2131.803,20.936,0.0103,20.229999999999997,0.0429,19.919,0.0150,0.6290,-0.6660,49.466226072416795,-66.50935421054595
40331,95372,2984.986,2131.815,21.67,0.0189,21.039,0.0698,20.776,0.0298,0.6360,-0.1720,49.49535817854317,-66.50936581424676
40333,95379,3505.817,2131.833,21.051000000000002,0.0144,20.262999999999998,0.0422,19.93,0.0171,0.6967,-0.9170,49.43728479310202,-66.50933545790065
40334,95374,3159.620,2131.866,21.339999999999996,0.0146,20.329,0.0438,20.174,0.0180,0.6107,-0.6637,49.47588623081339,-66.50935603524256
40339,95364,2070.710,2131.947,19.598,0.0041,18.875999999999998,0.0205,18.661,0.0072,0.5693,-0.1337,49.59730140563768,-66.50935979151144
40357,95369,2552.807,2132.588,19.711,0.0058,18.842999999999996,0.0225,18.546,0.0094,0.6153,0.2870,49.543546832589705,-66.50933964858501
40370,22429,2664.606,2132.995,19.841,0.0056,19.128,0.0229,18.773,0.0077,0.5257,0.0880,49.531081090077514,-66.50932086170351
40376,22477,3412.764,2133.164,20.799,0.0115,20.153999999999996,0.0398,20.002,0.0198,0.6193,-0.4627,49.447660553953725,-66.50928316183158
40382,95404,3258.214,2133.271,21.42,0.0151,20.601999999999997,0.0529,20.464,0.0228,0.6360,0.0470,49.464893062718374,-66.50928828115148
40383,95391,1861.212,2133.281,20.561999999999998,0.0079,19.592,0.0305,19.02,0.0076,0.5390,-0.2663,49.620660563037795,-66.50929112936365
40388,95401,2973.829,2133.414,21.448,0.0163,20.426000000000002,0.0453,20.254,0.0200,0.5987,-0.0060,49.496602342509604,-66.50929514534843
40390,22484,1785.577,2133.438,20.35,0.0076,19.570999999999998,0.0311,19.22,0.0094,0.6010,-0.4983,49.62909392769046,-66.50927991221099
40393,95392,2102.621,2133.486,20.947000000000003,0.0131,20.494999999999997,0.0827,20.406,0.0260,0.7343,-0.2600,49.59374314967411,-66.50929251375874
40396,22465,2273.992,2133.524,21.046,0.0140,20.336,0.0729,19.857,0.0165,0.5440,-0.0153,49.57463506717472,-66.509295469778
40398,95394,2151.918,2133.575,21.063000000000002,0.0146,20.601999999999997,0.0965,20.034,0.0205,0.7827,-0.6980,49.588246466799745,-66.50929013305043
40403,95422,3320.905,2133.861,21.113,0.0126,20.381999999999998,0.0461,20.247,0.0195,0.6553,-0.3480,49.45790304020252,-66.50925828176534
40405,95393,2142.234,2133.899,21.402,0.0172,20.711,0.1280,19.911,0.0165,0.8227,-0.0120,49.58932621961398,-66.5092754389052
40415,5000220,2689.662,2134.245,,,22.671,0.4416,22.399,0.1289,0.8460,-1.6445,49.528287351011095,-66.50926501372274
40424,22529,1981.988,2134.732,20.703000000000003,0.0094,19.737000000000002,0.0414,19.493,0.0111,0.6317,0.1297,49.60719373788902,-66.5092324692338
40429,22457,1723.182,2134.900,21.081000000000003,0.0132,20.18,0.0333,19.454,0.0118,0.5817,0.0017,49.63605080130229,-66.50921109566639
40438,95434,2500.523,2135.162,20.341,0.0088,19.006,0.0371,19.070999999999998,0.0094,0.6297,0.3267,49.5493765607705,-66.50922523476697
40439,95442,3444.964,2135.203,21.46,0.0177,20.935000000000002,0.0729,20.408,0.0241,0.7187,-0.3457,49.444070592245595,-66.50919024386612
40441,22482,1394.994,2135.275,19.628999999999998,0.0077,18.82,0.0149,18.443,0.0103,0.8053,0.0820,49.672643880861756,-66.50916915333045
40448,95436,2728.402,2135.412,19.353,0.0040,18.557000000000002,0.0185,18.148,0.0051,0.5773,-0.3860,49.52396784311682,-66.50921259690118
40450,95437,2781.916,2135.431,20.223,0.0077,19.438000000000002,0.0318,19.2,0.0093,0.5850,0.1537,49.518000985188884,-66.50921079667663
40453,22489,2209.187,2135.479,21.072000000000003,0.0147,20.039,0.0678,20.134999999999998,0.0236,0.6377,0.1770,49.58186078131506,-66.50920709832073
40454,95435,2538.694,2135.513,17.957,0.0028,17.125,0.0164,16.953,0.0044,0.9367,-0.5950,49.54512045800908,-66.5092096662327
40458,22543,3452.588,2135.670,23.473999999999997,0.0745,22.348,0.1801,21.843,0.0769,0.6820,-1.2337,49.44322059738862,-66.50916893270676
40460,22517,2747.911,2135.754,21.002000000000002,0.0141,20.205,0.0681,20.254,0.0230,0.7147,-0.2750,49.52179258692794,-66.50919707477787
40463,22499,2945.020,2135.804,20.784999999999997,0.0099,19.921,0.0367,19.701999999999998,0.0145,0.6400,-0.1920,49.49981477897753,-66.50918990450982
40472,22512,2159.562,2136.067,21.037999999999997,0.0141,20.342999999999996,0.0533,19.287,0.0146,0.6390,0.2043,49.587393967773835,-66.50917960446908
40475,95452,2169.723,2136.141,20.506999999999998,0.0089,19.844,0.0474,19.174,0.0116,0.6357,-0.1320,49.586261003556324,-66.50917661006092
40476,22591,2839.645,2136.159,21.052999999999997,0.0138,20.171,0.0473,19.711,0.0158,0.6657,-0.1667,49.51156419579569,-66.50917715536366
40478,95399,2661.766,2136.208,20.372,0.0093,20.258000000000003,0.0712,19.991,0.0209,0.5613,-0.5270,49.53139783826326,-66.5091780917288
40480,95445,1209.347,2136.218,21.009,0.0143,19.889000000000003,0.0270,19.608999999999998,0.0198,0.7500,-0.8500,49.693343330314384,-66.50910916121911
40484,22592,2866.764,2136.315,19.865000000000002,0.0061,19.079,0.0215,18.854,0.0088,0.5507,0.1620,49.508540418129286,-66.50916952676548
40485,95450,1896.897,2136.316,20.619,0.0091,20.033,0.0423,18.964,0.0082,0.6293,-0.0303,49.61668126177353,-66.50915808320188
40490,22541,3292.132,2136.464,20.389000000000003,0.0070,19.589,0.0240,19.258,0.0097,0.5707,-0.0973,49.461111652349686,-66.50914436532473
