,ID,X,Y,H,H_err,J,J_err,K,K_err,chi,sharp,ra,dec
5269,48385,4572.766,1677.076,21.762999999999998,0.2762,,,24.659000000000002,0.2137,0.9550,3.0050,149.88173435538116,5.256649069710177
5294,355073,1733.148,1684.152,21.965,0.1934,,,21.557000000000002,0.2973,1.1650,-2.7900,150.00847242509016,5.2569696146983524
5306,48574,3869.409,1687.281,21.902,0.1658,22.8525,0.1232,,,0.7150,-1.2295,149.91312655706722,5.2571065072772045
5345,355557,3389.085,1700.412,22.048,0.2209,22.9645,0.1261,,,0.8805,-1.1000,149.93456438986095,5.257691856269265
5360,355611,489.487,1703.758,22.012999999999998,0.2966,,,20.996000000000002,0.2172,1.5150,1.7790,150.06397972520278,5.257835588258179
5373,355758,329.953,1708.591,20.979,0.1320,,,20.391000000000002,0.2022,1.7750,0.7270,150.0711000928758,5.258049339429443
5374,355797,895.231,1708.731,21.070999999999998,0.1013,22.244500000000002,0.0713,20.984,0.1704,0.9607,-0.4173,150.0458705406855,5.258058911688942
5403,49309,3820.915,1716.043,22.208,0.2290,,,21.077,0.1800,1.0750,-0.4650,149.91529082098594,5.258385025072776
5477,356400,221.377,1732.188,21.352,0.2163,,,20.934,0.1717,1.9210,2.2680,150.07594623791738,5.25909733178675
5484,356487,3264.980,1733.488,22.308,0.2483,23.0475,0.1479,,,0.8385,-0.0515,149.94010338072283,5.259162230862391
5494,49739,3809.114,1735.817,21.54,0.1401,23.4935,0.2212,,,0.7600,0.0515,149.91581744043276,5.259263917311886
5522,356838,1273.001,1743.117,22.416999999999998,0.2866,23.7305,0.2654,,,0.7950,-2.7575,150.02900998470884,5.259588848378119
5533,356815,3644.595,1745.096,22.176,0.2613,,,21.413,0.2403,1.1800,1.6635,149.9231602597014,5.259676967074216
5547,357066,1996.177,1747.099,21.707,0.1657,22.709500000000002,0.1062,,,0.8605,-0.0985,149.99673298152956,5.2597677672810965
5587,357208,1713.453,1757.016,21.934,0.2191,23.8175,0.2971,,,0.8750,-0.5140,150.00935163540976,5.260207960497434
5597,357253,263.315,1758.618,21.634,0.2704,,,20.697000000000003,0.1904,1.8300,0.4950,150.07407464432066,5.260272292336858
5610,5001253,1136.222,1761.263,,,23.3775,0.1940,21.686,0.2897,0.7600,-2.9975,150.0351148219882,5.260394781453226
5627,50580,3216.020,1765.330,21.422,0.1124,,,21.257,0.2235,1.0700,-0.3765,149.94228850116832,5.260577546039018
5633,50744,4169.744,1767.948,22.296,0.2877,,,21.55,0.2645,1.1550,1.0765,149.89972154133656,5.260690230935148
5664,357875,3198.452,1775.770,21.552,0.1321,,,21.437,0.2622,1.1100,1.5390,149.94307257857034,5.261041585637898
5686,358036,621.098,1781.570,22.198999999999998,0.2669,23.8225,0.2917,,,0.8600,-1.6285,150.05810611863853,5.261294693029318
5713,51424,2974.215,1793.590,20.833,0.0852,21.8455,0.0496,20.990000000000002,0.1616,0.8817,-0.0947,149.95308078958897,5.261834015407439
5716,51395,2490.782,1795.140,22.174,0.2504,,,21.401,0.2834,1.1600,2.0820,149.97465760483215,5.261903290970265
5720,51377,2954.934,1796.115,21.15,0.1132,23.3015,0.1766,20.77,0.1392,0.8967,-0.2553,149.95394134454506,5.261946267054872
5724,358483,1792.569,1798.224,20.998,0.1062,21.628500000000003,0.0425,20.989,0.1282,0.9813,-1.7620,150.005820593882,5.262039606237357
5730,358511,3485.942,1799.782,21.846,0.1960,,,21.241,0.1586,1.2420,1.3200,149.93024112961228,5.262107996950273
5743,358620,1621.719,1803.124,16.128999999999998,0.0242,16.6005,0.0069,15.914000000000001,0.0060,1.7167,-0.9853,150.013446067431,5.262256964050773
5760,358846,2499.329,1807.597,22.293,0.2788,,,21.447000000000003,0.2545,1.0250,2.3735,149.97427613017672,5.262456934034502
5785,358947,4080.601,1813.466,18.217,0.0190,19.3235,0.0119,17.766000000000002,0.0127,0.6720,-0.1863,149.90369996546266,5.262713713334454
5804,359031,833.105,1817.381,21.874,0.2019,22.8845,0.1261,,,0.9165,-1.1625,150.0486439360353,5.2628874690232825
5814,51951,1964.618,1818.446,14.554,0.0155,14.9405,0.0070,14.485000000000001,0.0055,2.3800,-0.3497,149.99814165224495,5.262938688945976
5827,359151,1313.253,1822.137,18.466,0.0338,19.4455,0.0127,18.048000000000002,0.0194,1.0507,-0.9217,150.02721374438008,5.263100992221961
5838,359270,3214.799,1825.734,21.83,0.2112,22.805500000000002,0.1167,,,0.9625,-0.3200,149.9423428538225,5.263262165860462
5844,52344,4569.797,1829.725,21.303,0.1757,,,20.516000000000002,0.1738,1.6250,-0.5425,149.88186583607597,5.263433467649602
5872,52605,2659.142,1848.354,18.015,0.0298,18.805500000000002,0.0107,17.423000000000002,0.0134,1.1097,-0.4793,149.96714324802264,5.264268303009225
5880,5001291,2995.194,1851.533,,,23.6045,0.2435,21.279,0.2283,0.8750,-0.6360,149.9521443483458,5.264409221589781
5888,52809,2879.938,1854.595,21.966,0.2072,,,21.055,0.1839,1.1350,2.3270,149.9572885270903,5.264545477586527
5889,360136,3085.203,1855.564,22.288,0.2416,22.8835,0.1204,,,0.8150,-1.8265,149.94812699896391,5.2645882167951
5905,360313,909.990,1862.085,22.221,0.2437,23.1825,0.1621,21.486,0.2283,0.9037,-0.9857,150.0452125939741,5.264874701445839
5918,52983,1455.847,1868.724,21.756999999999998,0.1655,22.7915,0.1085,21.647000000000002,0.2743,0.8940,-0.0397,150.0208495656335,5.265172017699823
5977,5001302,252.601,1884.379,,,14.6775,0.0066,13.804,0.0169,3.4100,-0.5065,150.07455374048013,5.265861576394478
5983,361006,254.492,1886.208,14.306,0.0419,,,13.861,0.0180,8.4080,-3.0430,150.07446935331905,5.265942878411154
6022,53875,3694.735,1903.851,21.18,0.1326,,,21.173000000000002,0.2271,1.3100,2.1080,149.92092177308857,5.266732540233694
6059,362139,3940.849,1921.241,22.044999999999998,0.2374,,,21.641000000000002,0.2765,1.1650,2.7370,149.9099369355605,5.267504381452259
6075,362316,2371.335,1926.813,16.272,0.0180,16.8215,0.0072,16.077,0.0062,1.2670,-0.5107,149.97998886841808,5.267755395822838
6143,362756,3179.613,1942.771,21.555,0.1476,22.3045,0.0747,,,0.8395,-0.8780,149.94391303094082,5.268463881235054
6178,362935,2924.254,1948.312,22.304,0.2550,22.8735,0.1258,21.338,0.2354,0.9033,-0.1790,149.9553104507978,5.268710611410557
6222,362610,507.040,1955.190,21.394,0.1828,,,20.934,0.2008,1.2250,4.3970,150.0631979032689,5.26901042171987
6229,55332,3631.346,1956.183,21.887,0.1973,23.3015,0.1700,,,0.8925,-0.9270,149.9237508070957,5.269058640646692
6299,363311,4497.230,1964.487,21.89,0.2722,,,20.426000000000002,0.2953,2.3850,-0.1970,149.88510380267348,5.269423346134308
6374,363823,3296.809,1977.690,21.363,0.1431,22.253500000000003,0.0682,20.8,0.1029,0.9537,-1.3060,149.9386821352235,5.2700155518987
6424,364117,4222.411,1985.902,21.599999999999998,0.1726,,,20.806,0.1143,1.2330,0.4265,149.89736966263743,5.270376763866152
6429,56208,3849.482,1987.648,22.086,0.2083,23.0375,0.1320,,,0.8490,-0.2780,149.91401461055324,5.2704562084673015
6440,56525,1351.290,1988.919,22.352,0.2600,23.2755,0.1719,,,0.8380,-0.1615,150.02551666561138,5.270513649740415
6459,364340,1279.983,1993.768,22.102,0.2078,,,21.476000000000003,0.1742,1.0865,0.5775,150.02869933552478,5.2707288962882375
6476,56824,4269.471,1997.534,22.088,0.2486,,,21.559,0.2965,1.2500,3.8005,149.89526916524716,5.270893476196312
6485,56538,4197.345,2000.613,22.28,0.2803,,,21.602,0.2789,1.1650,2.6340,149.89848835237967,5.271030722443371
6490,5001369,3509.114,2001.687,,,22.9905,0.1333,21.201,0.2591,1.0565,-0.3895,149.9292062340079,5.271081460602282
6497,364706,1650.060,2004.165,22.227999999999998,0.2381,23.3185,0.1801,,,0.8740,-0.1115,150.01218167790927,5.271192179661821
6498,364684,2702.360,2004.177,22.02,0.2366,,,21.331,0.2444,1.2400,-2.1105,149.96521420181912,5.271193731475221
6502,364778,2959.523,2005.620,22.447,0.2564,23.4635,0.2153,,,0.7250,-0.5050,149.9537362014109,5.271257578066828
6513,364850,1729.135,2009.627,18.773,0.0350,19.299500000000002,0.0109,18.668000000000003,0.0294,0.9900,-0.9303,150.00865232486703,5.27143513376512
6527,57172,1898.785,2014.795,22.142,0.2333,23.0975,0.1502,,,0.8915,-1.0025,150.00108031691133,5.271665182003661
6540,365176,2749.816,2019.110,21.727999999999998,0.1694,23.3715,0.1792,,,0.8670,-0.2905,149.96309607732462,5.271857382369575
6578,365295,4243.738,2028.205,21.873,0.2213,,,21.166,0.2227,1.2950,0.0960,149.89641753282828,5.272256773964776
6649,58187,1546.406,2050.709,21.689,0.1669,,,21.23,0.1661,1.1685,-0.6325,150.016808222631,5.2732605076809715
6656,366208,3030.243,2052.033,18.864,0.0387,19.2075,0.0116,18.901,0.0326,0.9587,-0.8257,149.95057966149332,5.273320259406686
6665,58150,971.070,2054.549,22.425,0.2736,23.1655,0.1578,21.399,0.2467,0.7900,-0.0813,150.0424873719326,5.273428937323926
6683,366504,1734.870,2060.568,16.259999999999998,0.0240,16.8005,0.0065,16.054000000000002,0.0062,1.5903,-0.8647,150.00839647651614,5.273699188473737
6687,58442,3848.576,2061.606,21.871,0.2122,,,20.784000000000002,0.1173,1.2960,1.4300,149.91405472079305,5.273743228336098
6690,58426,1326.293,2063.447,21.419999999999998,0.1300,,,20.645,0.1058,1.2130,1.0400,150.02663263703948,5.273825908738657
6707,366688,958.555,2066.889,21.622,0.1446,22.340500000000002,0.0738,21.304000000000002,0.2446,0.9860,-0.3927,150.043046018031,5.2739773203188784
6713,58521,1756.125,2068.303,22.123,0.2741,,,21.561,0.2700,1.3100,-0.3040,150.00744781311587,5.274043015472411
6744,58756,4182.311,2076.266,21.393,0.1390,,,20.96,0.1464,1.3125,-0.2675,149.8991589495521,5.274393152331417
6761,367139,2991.911,2081.100,17.000999999999998,0.0298,17.4095,0.0080,16.903000000000002,0.0085,1.4077,-1.1000,149.95229049759504,5.2746121890424345
6798,367456,4190.437,2090.920,21.697,0.2145,,,20.913,0.1452,1.4910,-0.3890,149.8987961781237,5.2750443957148825
6800,367510,1437.785,2091.120,22.381,0.2986,,,21.307000000000002,0.2693,1.3500,1.1710,150.02165647162573,5.275056207638632
6820,367626,4145.758,2097.239,22.114,0.2850,,,21.339000000000002,0.2045,1.4425,1.9550,149.9007903184314,5.27532547958172
6851,367920,3175.146,2104.540,22.352,0.2731,,,21.367,0.2422,1.1500,-1.3110,149.94411204282966,5.275653613702968
6872,59891,4387.900,2109.909,22.053,0.2920,,,21.245,0.2642,1.4750,-0.8325,149.88998262404616,5.275887212501936
6907,368667,1580.296,2124.327,21.995,0.2313,,,21.494,0.2614,1.1950,-0.7950,150.0152958146675,5.276532512843722
6990,369578,3883.966,2146.323,15.126,0.0246,15.476500000000001,0.0076,14.995000000000001,0.0046,2.6443,-0.8307,149.912474763653,5.277508265468688
7217,62062,2383.790,2178.561,16.023,0.0197,16.5575,0.0067,15.828000000000001,0.0065,1.5867,-0.0050,149.97943304420744,5.278944185316061
7240,62082,4731.940,2182.036,19.698,0.1506,,,19.67,0.2282,3.9000,5.0765,149.87462642672577,5.279090570835163
7250,61936,4415.898,2183.057,21.622,0.2986,,,20.965,0.2620,1.9650,1.5175,149.88873251988213,5.2791380560709324
7274,371007,3668.285,2187.293,16.448999999999998,0.0308,16.9805,0.0080,16.18,0.0068,1.7937,-1.0310,149.92210122161663,5.279330041465553
7282,371003,3250.833,2188.488,22.086,0.2525,,,21.489,0.2984,1.2950,0.0760,149.94073365966105,5.279384454521621
7329,371284,1076.689,2195.124,16.987000000000002,0.0137,18.0285,0.0068,16.698,0.0062,0.7193,-0.2020,150.03777388875383,5.279677193582979
7340,62854,3657.351,2196.557,22.041999999999998,0.2876,23.0405,0.1376,,,1.1180,-0.8210,149.92258921145554,5.279741815370692
7345,62704,2987.719,2197.228,22.095,0.2831,,,20.900000000000002,0.2079,1.5150,-0.6925,149.95247741029317,5.279773433945813
7361,62848,2411.491,2199.524,21.724,0.2741,,,21.301000000000002,0.2933,1.5550,-0.7480,149.97819664991283,5.279875880520487
7431,372086,813.249,2215.277,21.8,0.2365,,,21.225,0.2688,1.4850,0.9555,150.04953230477085,5.280571592035428
7484,372687,1344.867,2228.919,22.096,0.2973,,,21.400000000000002,0.2725,1.3900,-4.4455,150.02580422561005,5.2811802762714946
7507,372599,1274.605,2233.548,22.006999999999998,0.2650,,,21.147000000000002,0.2903,1.5600,-0.2805,150.02894030770622,5.281385747162772
7515,64068,2530.355,2236.166,21.89,0.2764,,,20.94,0.2388,1.6150,1.0050,149.97289129215622,5.28150441581519
7517,372990,856.102,2237.075,21.666,0.2164,,,21.267,0.2024,1.5505,-1.2540,150.0476197281039,5.281540615014986
7521,64398,380.869,2238.688,21.641,0.2666,,,20.98,0.1840,1.8225,2.0470,150.06883120598633,5.281609483594512
7543,5001504,3876.149,2243.850,,,23.1565,0.1501,21.237000000000002,0.2711,1.1280,-0.2970,149.91282322396356,5.281842826492501
7554,64675,3313.614,2246.223,21.841,0.2500,,,21.199,0.2958,1.6450,0.0920,149.93793135287262,5.281950291011203
7597,373781,1575.400,2254.454,17.462,0.0165,18.4515,0.0080,17.046,0.0081,0.7547,-0.2287,150.0155147214645,5.282315913381452
7613,374027,4287.989,2259.129,21.346999999999998,0.2053,,,21.035,0.2572,1.7250,1.7795,149.89444112067147,5.2825197895944
7632,374282,888.811,2267.210,21.404,0.2490,,,20.891000000000002,0.2076,1.8100,0.7220,150.04615995467137,5.2828801136491
7665,65958,1268.364,2276.613,21.768,0.2759,,,21.369,0.2937,1.6000,-1.4920,150.02921903655712,5.283299720416829
7698,66152,4856.832,2285.854,20.820999999999998,0.2942,,,25.569000000000003,0.2590,1.6900,1.3520,149.8690512494088,5.2837037710935375
7708,66331,4381.520,2288.781,21.538999999999998,0.2622,,,21.128,0.2764,1.8150,1.2720,149.89026628516197,5.2838371007577845
7731,375398,2811.954,2292.812,17.595,0.0369,18.0195,0.0088,17.517,0.0181,1.5260,-1.0063,149.96032236527734,5.284021842236154
7755,376324,2678.634,2298.371,17.314999999999998,0.1703,,,19.11,0.2205,6.9100,-0.7965,149.96627297973595,5.2842690212384404
7759,375596,2100.110,2299.252,21.971,0.2641,,,21.112000000000002,0.2763,1.6500,2.1640,149.99209488902227,5.284308008651843
7765,66713,2057.734,2301.218,21.58,0.2303,,,21.227,0.1920,1.6455,0.2840,149.9939863070521,5.284395332083858
7769,66560,847.332,2301.893,21.923,0.2874,,,20.914,0.1895,1.4850,1.1810,150.0480115094156,5.28442136444303
7797,66989,2086.315,2307.569,21.738,0.2549,,,21.059,0.2719,1.7850,-4.3165,149.9927106272763,5.284677635713173
7800,67113,4311.867,2307.845,21.951999999999998,0.2889,,,21.096,0.2500,1.5650,-1.7300,149.89337506373784,5.284684802468084
7884,68126,513.817,2331.729,21.483,0.2426,,,20.915000000000003,0.2449,1.7850,-1.7785,150.06289782172468,5.285745491963756
7942,68295,1316.921,2342.620,21.862,0.2597,,,21.253,0.2397,1.4200,-0.6000,150.02705199140942,5.286233544948776
7960,377588,89.688,2345.341,20.938,0.2948,,,19.552,0.2121,3.4150,3.5790,150.08182854211546,5.286347520820394
7964,68532,4162.102,2346.043,16.903,0.0283,17.3585,0.0083,16.755000000000003,0.0100,1.5340,-1.1630,149.9000594767579,5.286383327316606
7986,68548,1604.244,2350.474,21.913999999999998,0.2639,,,21.102,0.2956,1.7500,3.0860,150.01422757186393,5.2865835460162165
7987,68695,807.987,2350.575,21.99,0.2356,,,21.166,0.2759,1.3900,-0.0675,150.04976789975143,5.286584797824659
8000,68850,2378.781,2352.369,21.745,0.2683,,,21.139,0.2587,1.5700,1.8885,149.97965667175916,5.2866689763699375
8106,379039,2433.152,2376.996,21.801,0.2842,,,21.253,0.2792,1.6450,3.2615,149.97722986438515,5.287763521749725
8111,378858,1293.309,2377.349,22.044,0.2898,,,21.061,0.2232,1.4950,-0.2010,150.02810602809606,5.287776965619191
8116,378907,906.636,2378.209,14.613999999999999,0.0209,15.076500000000001,0.0084,14.483,0.0065,3.1967,-0.8583,150.04536491968062,5.287813484501714
8117,69754,4543.376,2378.244,21.75,0.2803,,,20.86,0.2495,1.8250,-0.2535,149.88304141048775,5.2878122027770305
8133,379072,1664.357,2381.205,21.915,0.2742,,,21.076,0.2094,1.4900,-0.8045,150.01154455327256,5.287949529136403
8180,69974,2841.567,2386.924,21.739,0.2598,,,21.27,0.2899,1.6300,1.3320,149.9590005058232,5.288204561418847
8181,378918,2150.436,2387.038,21.688,0.2664,,,21.401,0.2886,1.6100,1.3025,149.98984872614136,5.28820966226894
8183,70048,2677.096,2387.559,16.741,0.0285,17.3685,0.0087,16.616,0.0098,1.6637,-0.8850,149.9663415702839,5.28823292995937
8207,70338,1246.261,2392.281,22.02,0.2899,,,21.273,0.2547,1.4450,-3.3455,150.03020604387828,5.288440427488726
8242,70684,1574.373,2400.895,22.041999999999998,0.2972,,,21.424,0.2919,1.5550,0.3950,150.01556098981632,5.2888243921001585
8259,70721,500.436,2403.485,17.814999999999998,0.0541,18.0625,0.0090,17.696,0.0166,1.8257,-1.7460,150.06349553054858,5.288934556948783
8275,380373,2288.272,2406.259,21.338,0.1708,,,20.955000000000002,0.1582,1.3775,2.9305,149.98369651045994,5.289064043139072
8279,70840,1771.151,2407.174,17.307,0.0275,17.817500000000003,0.0075,17.065,0.0122,1.2553,-0.9167,150.00677792988392,5.28910396577562
8280,380107,2927.107,2407.216,18.064,0.0318,18.6345,0.0099,17.895,0.0190,1.0937,-1.1947,149.95518244988207,5.28910631711318
8327,380456,2074.521,2416.480,18.259,0.0336,18.875500000000002,0.0093,18.064,0.0192,1.0333,-0.9170,149.9932371854129,5.289518105397751
8350,380681,2382.339,2422.303,21.802,0.2475,,,20.722,0.2117,1.7250,-2.1175,149.97949788515356,5.289777152868605
8367,71565,3282.377,2425.107,21.517,0.1669,,,20.751,0.1340,1.1650,-1.2065,149.93932511894172,5.289900764115533
8370,380790,2071.619,2425.237,16.289,0.0260,16.860500000000002,0.0059,16.049,0.0075,1.6603,-0.8453,149.99336672630432,5.289907301320637
8415,71781,3470.839,2433.509,22.069,0.2474,,,21.152,0.2364,1.3800,0.4835,149.93091318362585,5.290273646873798
8427,71765,2453.071,2435.712,22.125,0.2954,,,21.165000000000003,0.2788,1.5350,0.6985,149.97634079752322,5.290373122174062
8445,381448,4889.351,2440.103,26.372,0.2637,,,19.649,0.2841,2.2250,4.1260,149.86759859681746,5.290559016527318
8453,381499,2186.790,2443.302,21.905,0.2707,,,20.807000000000002,0.1643,1.4200,1.8410,149.98822614052727,5.2907103187665
8457,381573,2461.820,2444.722,16.564999999999998,0.0228,17.1365,0.0082,16.382,0.0091,1.5277,-0.7523,149.9759502902778,5.290773566980915
8477,72518,4672.269,2452.665,21.48,0.2332,,,20.806,0.2277,1.7950,4.5890,149.87728783985452,5.2911189206136795
8520,382115,1676.087,2459.082,17.244999999999997,0.0159,18.3495,0.0077,16.871000000000002,0.0063,0.6827,-0.1247,150.0110211947952,5.291410756259752
8557,382520,3609.010,2465.199,21.982,0.2272,,,21.451,0.2969,1.3700,1.1220,149.924745870941,5.29168162250593
8643,383092,1185.816,2483.346,22.323,0.2715,23.0855,0.1520,,,0.8940,-0.1900,150.0329043503436,5.292487512000481
8661,73730,2872.631,2485.926,22.034,0.2702,,,21.395,0.2925,1.3850,-1.9070,149.95761385719155,5.292604609654857
8719,383479,2875.137,2495.484,21.834,0.2336,22.776500000000002,0.1149,,,1.0270,-0.6765,149.95750199037758,5.293029406215023
8765,383793,1917.675,2503.744,18.733999999999998,0.0345,19.305500000000002,0.0117,18.626,0.0265,0.9727,-1.2753,150.00023808618135,5.293396259891675
8828,384444,2367.497,2515.623,21.817999999999998,0.2897,,,21.668000000000003,0.2980,1.4150,-0.8910,149.98016038480293,5.293924700642111
8844,384448,2856.469,2518.714,21.777,0.2312,,,21.333000000000002,0.2679,1.5000,0.5170,149.95833520367555,5.294061872950262
8873,74814,3547.156,2524.312,22.314,0.2793,,,21.392,0.2855,1.3550,2.5720,149.92750649708154,5.29430908116087
8919,384892,1070.198,2535.000,21.791,0.1913,22.753500000000003,0.1101,21.319000000000003,0.2089,0.9383,-0.3567,150.03806515698878,5.294782743135411
8932,384627,2804.242,2537.530,22.075,0.2509,,,21.319000000000003,0.2792,1.3500,-1.6050,149.9606663271311,5.2948981974657325
8954,385086,3549.972,2541.337,16.999,0.0321,17.5385,0.0091,16.836,0.0078,1.4667,-1.2507,149.92738074652655,5.295065737511537
8966,385163,3103.051,2542.683,22.099999999999998,0.2443,23.3585,0.1664,,,0.9200,-2.8855,149.94732901111706,5.295126767802445
8998,385327,1414.882,2548.312,21.974,0.1997,23.0745,0.1478,21.380000000000003,0.1618,0.9490,-0.4277,150.0226802869167,5.295375750373066
9002,385329,1628.306,2549.110,21.435,0.1312,22.4175,0.0761,,,0.8245,-0.6650,150.013154129774,5.2954118709614155
9012,385399,3959.388,2550.704,22.221999999999998,0.2185,23.238500000000002,0.1730,,,0.8345,-0.5205,149.90910647579693,5.2954803812649205
9020,385436,1799.464,2552.376,18.772,0.0373,19.610500000000002,0.0120,18.413,0.0175,0.9483,-1.3393,150.0055145144122,5.295557445692822
9021,385467,1275.400,2553.217,21.54,0.1415,,,20.765,0.0974,1.0890,-0.3125,150.0289060700649,5.295593244123504
9026,385438,2051.406,2553.772,22.187,0.2245,23.0315,0.1362,,,0.8100,-0.4320,149.99426910237383,5.295619936972322
9031,75746,3078.874,2554.891,21.753999999999998,0.1715,22.8205,0.1198,,,0.8590,-0.3100,149.94840812543197,5.295669392371821
9033,385496,914.996,2555.233,21.47,0.1353,22.4755,0.0856,,,0.8210,-2.0150,150.04499267341905,5.295681248580398
9037,385518,3754.456,2555.528,21.262999999999998,0.1149,22.3305,0.0755,,,0.8320,-1.0930,149.9182535718439,5.29569568239125
9040,385538,2130.949,2555.958,19.025,0.0382,19.9615,0.0153,18.733,0.0260,1.0180,-0.6833,149.99071870776254,5.2957171914290555
